"product_id","product_name","category","discount_price_usd","actual_price_usd","discount_perc","rating","rating_count","review_title"
"B0B2RBP83P","Lenovo IdeaPad 3 11th Gen Intel Core i3 15.6 FHD Thin & Light Laptop(8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Xbox Game Pass/Platinum Grey/1.7Kg), 81X800LGIN","Computers&Accessories","446.96","718.68","38","4","323","Value for money laptop for normal usage,Works well, no issues,Worth it,RAM upgradability an issue,Value for Money,Kopalli,Excellent product....worth it...,Battery 3 h"
"B078W65FJ7","boAt BassHeads 900 On-Ear Wired Headphones with Mic (White)","Electronics","10.19","29.88","66","4.2","91188","Definitely good but wire is too short,Never expected an easy on pocket brand like BoAt winning heart the way apple does! Good product,Good headfone on budget,Nice,Quality is promised.,simply awesome,Value for money,Sound and mic quality good but not comfortable"
"B08S74GTBT","Zebronics Astra 10 Portable Wireless BT v5.0 Speaker, 10W RMS Power, 15* Hours Backup, 2.25 Drive Size, up to 6.4 Mobile Holder Support, Carry Handle, USB, mSD, AUX Input and FM Radio with Antenna","Electronics","9.59","23.99","60","3.7","418","Super product,Worst antenna.... It came out while adjusting...wastage of money,Nice product,Good,A Must Have product.,Poor sound,Wothy,Useful product if you watch movies in mobile."
"B0B9BD2YL4","KINGONE Wireless Charging Pencil (2nd Generation) for iPad with Magnetic and Tilt Sensitive, Palm Rejection, Compatible with Apple iPad Pro 11 inch 1/2/3/4, iPad Pro 12.9 Inch 3/4/5/6, iPad Air 4/5, mini6","Electronics","31.19","83.99","63","4.5","1526","Quite Good,good pencil,Value for money,Brilliant,Value for moeny product,Must to buy this pencil,Problemsolver,It works as advertised"
"B0BMXMLSMM","Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Data Sync Cable Compatible with One Plus 10R / 9RT/ 9 pro/ 9R/ 8T/ 9/ Nord & for All Type C Devices – Red, 1 Meter","Computers&Accessories","2.39","11.99","80","4.5","127","Super charger in lapster,Best among the rest,Classy product and authentic one,Excellent product,Worked fine ,thank you,Stylish and flexible cable,Amazing,Value for money product"
"B0141EZMAI","Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows, Mac OS & Linux Kernel | WPA/WPA2 Encryption Standards| Black","Computers&Accessories","3.23","9.60","66","3.6","10134","Will not work with new system,Veri good,Ok product,Access wifi signal.,👍,very good,Good Product,8139EU based okayish but low reception"
"B07QMRHWJD","SWAPKART Portable Flexible Adjustable Eye Protection USB LED Desk Light Table Lamp for Reading, Working on PC, Laptop, Power Bank, Bedroom ( Multicolour )","Computers&Accessories","3.58","11.99","70","4.3","1552","Can be use as table lamp or emergency light for room,Very flexible 👍,Working perfect great,Value of the product,good product as per price,Good enough but no controls to dim,Excellent,Nice product"
"B07W7Z6DVL","Infinity (JBL Fuze 100, Wireless Portable Bluetooth Speaker with Mic, Deep Bass, Dual Equalizer, IPX7 Waterproof, Rugged Fabric Design (Black)","Electronics","17.99","35.99","50","4.1","25262","Good Handy Bluetooth Speaker,Very Nice,Medium,Worth to the money,4.5,Good,Value for money,Value for money is good...."
"B07WMS7TWB","Pigeon by Stovekraft Amaze Plus Electric Kettle (14289) with Stainless Steel Body, 1.5 litre, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1500 Watt (Silver)","Home&Kitchen","7.79","14.94","48","3.9","123365","All your questions answered in this review,Just fine for the price,Its okay okay according to price.,Good for winter times to boil the water,Bass fitting loose,Good product, no issue after using 2months,Good matereal,Only disadvantage is the cord length."
"B00H47GVGY","USHA Quartz Room Heater with Overheating Protection (3002, Ivory, 800 Watts)","Home&Kitchen","14.39","20.34","29","3.6","13300","Good and affordable room heater,Good for tight spaces,Short shelf life,Niceeee,Very good product,It's good,Heating capacity,Good"
"B07VX71FZP","Amazon Brand - Solimo 2000/1000 Watts Room Heater with Adjustable Thermostat (ISI certified, White colour, Ideal for small to medium room/area)","Home&Kitchen","14.39","24.00","40","4","18543","Compact and easy to you,Good work 👍,Good,Good product,Good product,Lovable and nice product,Nice product,Compact and easy to use. Suitable for a room"
"B07NCKMXVZ","StyleHouse Lint Remover for Woolen Clothes, Electric Lint Remover, Best Lint Shaver for Clothes","Home&Kitchen","5.46","11.99","54","4.1","3578","Good Product,Nice product,Good product,Good,I made my sweaters look like brand new.,Nice product,Perfect to clean lints easily,Good Product"
"B0B61DSF17","beatXP Kitchen Scale Multipurpose Portable Electronic Digital Weighing Scale | Weight Machine With Back light LCD Display | White |10 kg | 2 Year Warranty |","Home&Kitchen","2.39","23.99","90","3.7","2031","Value for money and accurate,Nice,Very reasonable price, product was nice,Good,Nice product.. Value for spending,Light weight,Super,JUST WOW 🤩🥳"
"B07VQGVL68","Glun Multipurpose Portable Electronic Digital Weighing Scale Weight Machine (10 Kg - with Back Light)","Home&Kitchen","3.52","5.99","41","3.9","44994","If it had charching support.,Worth product,Cost effective,Good,Good for the price,Accurate,You can use it for everyday purposes,Good"
"B01LWYDEQ7","Pigeon Polypropylene Mini Handy and Compact Chopper with 3 Blades for Effortlessly Chopping Vegetables and Fruits for Your Kitchen (12420, Green, 400 ml)","Home&Kitchen","2.39","5.94","60","4.1","270563","Nice chopper,Small easy use n clean,Not good,Good,Good,Probably the best purchase for my mom!,String issues,Good product."
"B07VNFP3C2","Prestige 1.5 Litre Kettle 1500-watts, Red","Home&Kitchen","8.99","14.94","40","3.9","31783","Good Product Worst Delivery,Overall is ok but outer steel kafi hot 🔥 ho jata he,jo kids k liye kafi harmful he,Nice product,Lovely Product, but filtering holes are big for Ants to get in,Don't buy prestige water kettle product,best product,Medium,Heats up on handle and sides."
"B00LUGTJGO","Bajaj RHX-2 800-Watt Room Heater (White)","Home&Kitchen","16.79","18.59","10","3.9","2602","Quality is fine,Good,Minimum electricity maximum heat.,Light weight portable and easy to operate,Nice product,Don't buy it,Value for Money,It's average product"
"B01MQZ7J8K","Prestige Electric Kettle PKOSS - 1500watts, Steel (1.5Ltr), Black","Home&Kitchen","8.99","17.34","48","3.9","63350","Very nice,Good product,Packaging,Good , quick hot water suite,Good product,A plus kettle,It’s ok,Good product 👍🏼"
"B01GFTEV5Y","Pigeon by Stovekraft Cruise 1800 watt Induction Cooktop (Black)","Home&Kitchen","20.39","38.32","47","3.8","54032","It helps to know about what it can and can't do while purchasing.,Good but slightly slow,Product good but its take long time to cooldown,लाजवाब हे,Good,Value for Money,Piegon induction stove,Good"
"B00NW4UWN6","Prestige PKGSS 1.7L 1500W Electric Kettle (Stainless Steel)","Home&Kitchen","12.52","16.14","22","3.8","15592","Recommended but not Best,Good,Good product but due to glass lid take care with children,Not 🚫 suitable to boil milk and eggs,It is a nice product,Not worthy of investing,Not good. prestige brand name only,Its difficult to clean and and also from handle leakage takaes place."
"B01NCVJMKX","SHOPTOSHOP Electric Lint Remover, Best Lint Shaver for Clothes,Lint Remover for Woolen Clothes ,Lint Remover for Sweaters","Home&Kitchen","5.99","11.99","50","4.1","4859","Serves the Purpose,GOOD TO USE but price is high,Does the job well,Go for it.,Good product,Very good product and life saver in winters,Easy to use,Solve the problem of lint on woollen fabrics"
"B00O24PUO6","Orpat OEH-1260 2000-Watt Fan Heater (Grey)","Home&Kitchen","17.57","19.80","11","4.1","14120","Best in this range,Product is gud but shipped damaged product but new 1 is gud,Good but should be more better from company,Average product,Does it's job well,Good product,Working this product very smoothly.,Very good much 🙏🙏"
"B07GXPDLYQ","PRO365 Indo Mocktails/Coffee Foamer/Cappuccino/Lemonade/Milk Frother (6 Months Warranty)","Home&Kitchen","2.99","5.99","50","3.3","8427","Working ok, but shape is not that good,Doesn’t froth and creates a mess,Very low power,Product is not working smoothly...after very hard press the button then it works.,Ok ok,Finally!,It would be nice if you give batteries along with product in this price. Thanks,Good"
"B01C8P29N0","Bajaj DX-6 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, White","Home&Kitchen","7.50","16.80","55","4.2","23316","Worth the money..,Good product,This is Good,Super product,Good product,Average product but value for money,For daily use,Heat temprature very slow"
"B08KDBLMQP","Croma 500W Mixer Grinder with 3 Stainless Steel Leak-proof Jars, 3 speed & Pulse function, 2 years warranty (CRAK4184, White & Purple)","Home&Kitchen","15.48","30.00","48","4","6530","Best products,Ok,Short Nd sweet product,Good,About warranty card,Good,Good 👍,It's affordable but cheap quality"
"B078JDNZJ8","Havells Instanio 3-Litre Instant Geyser (White/Blue)","Home&Kitchen","43.20","74.28","42","4.3","11924","Worthy, best for bucket bathing:,Water heater that does the job right,Works as promised and the installation was quick..,All good,Good product.,Worthy product to buy.,Easy to install.,Nice product and good service"
"B01M5F614J","Morphy Richards OFR Room Heater, 09 Fin 2000 Watts Oil Filled Room Heater , ISI Approved (OFR 9 Grey)","Home&Kitchen","78.59","167.99","53","4","2961","Good product and recommend too,Good Purchase,It cannot warm a room of less than 100 square feet,Fan not working,Awesome,Good 9 Fin Oil Filler Room Heater from Morphy Richards,Good product for health conscious people,Really good product, Screws are available under lower thermocol"
"B083GKDRKR","Havells Aqua Plus 1.2 litre Double Wall Kettle / 304 Stainless Steel Inner Body / Cool touch outer body / Wider mouth/ 2 Year warranty (Black, 1500 Watt)","Home&Kitchen","19.50","35.94","46","4.5","23484","Good product,Good Product,Very easy to use but my mom wanted a transparent one,Very good product,4 on 5,overall good,Nice,Elegant & Sturdy!"
"B097R2V1W8","Bajaj Splendora 3 Litre 3KW IWH Instant Water Heater (Geyser), White","Home&Kitchen","31.19","70.68","56","4.1","21783","Received used product requested replacement,Good product,Tiny bomb,Very nice,works well, but its a really small tank,Very good,Value for more,Instantly"
"B07YR26BJ3","KENT 16052 Elegant Electric Glass Kettle 1.8L 2000 W | Blue LED Illumination | Borosilicate Glass Body | Boil Drying Protection | Used as Boiler | Milk | Tea | Water & Soup | 1 Year Warranty","Home&Kitchen","14.39","24.00","40","4","14030","Great Design , Heating ,Usage ,Easy to clean but doesn't maintain the temperature for long,easy to use,Nice,Works well.,it is a good product time saving.,Good kettle at such price,Beautiful..is the word..very happy with purchase ♥️♥️♥️,Owsm"
"B097R45BH8","Bajaj New Shakti Neo 15L Vertical Storage Water Heater (Geyser 15 litres) 4 Star BEE Rated Heater For Water Heating with Titanium Armour, Swirl Flow Technology, Glasslined Tank (White), 1 Yr Warranty","Home&Kitchen","65.99","157.80","58","4.2","6398","Overall good performance,No things,Nice product,Good deal with Bajaj . It compact & less area coverage.,GOOD,Fast delivery,Not working,Quality product at affordable price"
"B09X5C9VLK","Lifelong LLMG23 Power Pro 500-Watt Mixer Grinder with 3 Jars (Liquidizing, Wet Grinding and Chutney Jar), Stainless Steel blades, 1 Year Warranty (Black)","Home&Kitchen","15.59","42.00","63","3.8","44050","Overall satisfactory in this price range,Nothing,Noiselesss and good material quality,Pocket friendly,I like this product,Superb item.,Lifelong mixer,Best product by longlife"
"B01C8P29T4","Bajaj Majesty DX-11 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, White and Blue","Home&Kitchen","7.19","9.42","24","4.2","24247","Good product at this price,An excellent product experience. Does job well at this price range..,Ok,overall good at this price,The Steel around the handle gets hot too!,Light weight product,Nice,A good iron for the reasonable price, tepreture control.."
"B00HVXS7WC","Bajaj Rex 500W Mixer Grinder with Nutri-Pro Feature, 3 Jars, White","Home&Kitchen","23.99","38.52","38","4.2","41349","Just go for it.👍🏻,3 PIN Plug should be there,Mixer is good as well as jar is good.But packing is very bad.,Too much noise,Good quality product......,Good,Nc,Useful"
"B096YCN3SD","Lifelong LLEK15 Electric Kettle 1.5L with Stainless Steel Body, Easy and Fast Boiling of Water for Instant Noodles, Soup, Tea etc. (1 Year Warranty, Silver)","Home&Kitchen","6.59","12.00","45","3.6","1074","Well over all iits nice, make sure the lid of kettle has stell casing,cord should been long,Product is ok.,Product,Easy to use,Good,Good Product.,Product body looks week . Hope it stays long .,Good looking but not very strong. What else can you get for 499"
"B09LQH3SD9","Lifelong LLQH922 Regalia 800 W (ISI Certified) Quartz Room Heater with 2 Power settings, Overheating Protection, 2 Rod Heater (1 Year Warranty, White)","Home&Kitchen","11.99","24.00","50","3.8","1163","Impressive in first use,SUPERB IN ALL DEPARTMENT. BEST IN THIS PRICE RANGE,Nice product,Worth the price,It is value for money but I don't think it will last very long...,The dizion is good and comportable.,Good product,Durability may be an issue"
"B09KNMLH4Y","R B Nova Lint/Fabric Shaver for Cloths, Lint Remover for Woolen Sweaters, Blankets, Jackets/Burr Remover Pill Remover from Carpets, Pack of 1","Home&Kitchen","4.78","23.99","80","4.1","257","The Best Purchase,Very useful product,Good products,Very handy to remove lint,Good product,Good product,Good,It's worth it."
"B00ABMASXG","Bajaj Immersion Rod Water Heater 1500 Watts, Silver","Home&Kitchen","6.47","8.64","25","4.1","36017","Warranty,Plug is not supporting,Good product,Great,Product is good,You can go for it but...... Read review,Fabulous,Good"
"B07QDSN9V6","INALSA Electric Kettle 1.5 Litre with Stainless Steel Body - Absa|Auto Shut Off & Boil Dry Protection Safety Features| Cordless Base & Cord Winder|Hot Water Kettle |Water Heater Jug","Home&Kitchen","8.39","19.14","56","4.1","8090","Easy water boiling,Its fine... to use and easy to implement.,It's a good product.,improvement required,Good utility,Must Buy Product,Good product,It's just wow product, i used for a day and then i order for one more for my child hostel. L"
"B00YMJ0OI8","Prestige PIC 20 1600 Watt Induction Cooktop with Push button (Black)","Home&Kitchen","25.78","43.74","41","4.1","31388","Good product in this range,Value for money,Nice,Nice one,Superb easy to use,Everything is great only issue is durability,Fabulous,The Cable is small"
"B0B8XNPQPN","Pigeon Healthifry Digital Air Fryer, 360° High Speed Air Circulation Technology 1200 W with Non-Stick 4.2 L Basket - Green","Home&Kitchen","43.19","95.40","55","4.2","136","New user,Worthy at this price,Good at dis price when comparing with other brands it is having two years of warranty,But there is no proper owners manuel ..which  brief the end there operation and cooking Time.,Ignore negative reviews,Best product with a reasonable price,The best quality air fryer you can get for this price,Think before you buy"
"B0814P4L98","PrettyKrafts Laundry Basket for clothes with Lid & Handles, Toys Organiser, 75 Ltr Black & Grey","Home&Kitchen","4.21","11.99","65","4","5380","Good buy,Item is good and recommendable,Worth the money,Satisfied,Good quality storage bag,Very useful,Good product,Not as shown in the picture. Different products received."
"B008QTK47Q","Philips GC1905 1440-Watt Steam Iron with Spray (Blue)","Home&Kitchen","19.37","20.94","8","4.3","37974","How to choose an iron ? This one-A decent combo of features & price.Cable quality not good though.,Quality Iron for power users with effective spray & steam function | Review | Guide | Tips,Doesn’t remove hard wrinkles.,Easyto use but it leaks water,Very easy to use,Good product,Quick warm up,Not good"
"B088ZTJT2R","Havells Immersion HB15 1500 Watt (White Blue)","Home&Kitchen","8.63","15.54","44","4.2","17218","Needs accessories,Gets water hot in under 10 mins,Slightly disappointed,Useful,Value for your money,Havells water heater is an excellent product.,v.nice,This product is very good and easy to use"
"B0BK1K598K","AGARO LR2007 Lint Remover, Rechargeable, for Woolen Sweaters, Blankets, Jackets, Burr Remover, Pill Remover From Carpets, Curtains","Home&Kitchen","8.14","17.99","55","4.2","900","Good product, removes lint efficiently.,Good product. Does job well.,A recommended product,Easy to use,Good product,The Product Is Very Useful Thanks To Agaro,Good lint remover,Nice product"
"B09Y5FZK9N","Pigeon 1.5 litre Hot Kettle and Stainless Steel Water Bottle Combo used for boiling Water, Making Tea and Coffee, Instant Noodles, Soup, 1500 Watt with Auto Shut- off Feature - (Silver)","Home&Kitchen","9.71","18.54","48","3.7","976","Kettle is good but bottle is not good quality,Good,Ok,Bottle is not sturdy; kettle id light but heats fast,Value for money,Steel Quality is not as per expectation,Satisfactory experience,Good"
"B09J2SCVQT","NutriPro Juicer Mixer Grinder - Smoothie Maker - 500 Watts (3 Jars 2 Blades)","Home&Kitchen","23.63","60.00","61","4.1","4927","Used almost for a month,User friendly product  worth the money.  The product working fast.,Very happy with cookwell services,Worth,Very good product...,Good product,Good Customer Service,Good one easy to use"
"B00TDD0YM4","Philips GC026/30 Fabric Shaver, Lint Remover for Woolen Sweaters, Blankets, Jackets/Burr Remover Pill Remover from Carpets, Curtains (White)","Home&Kitchen","17.88","20.34","12","4.4","3543","Good Portable product,Product is good but within 3/4 uses battery is dead now have to change its battery(cell),Finally I got my item and it works fine.,Overall Very good products and value for money , go for it,Wonderful product,Nice,It was just osm,It's best"
"B078KRFWQB","Havells Cista Room Heater, White, 2000 Watts","Home&Kitchen","29.99","47.34","37","3.8","2732","Products review,Good & easy to use.,Good and portable,Motor Like unusal Noise,Better product with value for money.,Nice product from havells,Very easy to yse and portable those looking for small room this s best to buy,it's good choice"
"B07SRM58TP","AGARO Regal 800 Watts Handheld Vacuum Cleaner, Lightweight & Durable Body, Small/Mini Size ( Black)","Home&Kitchen","19.98","25.19","21","4","14368","Vaccum cleaner,Ok,Good product,Quite loud, heats quickly but very good for cleaning upholstery,Compact in size,Only for limited & light duty usage,Value for money, Good bargain,Handy n works well"
"B00EDJJ7FS","Philips Viva Collection HD4928/01 2100-Watt Induction Cooktop with Feather Touch Sensor and Crystal Glass Plate (Black)","Home&Kitchen","38.75","63.54","39","4.2","39724","Product as describe,Good product,Good product but price high.,I miss my gas stove.... Induction sucks :(,Great value,No1,तेल गर्म करने में परेशानी,Good"
"B0832W3B7Q","Pigeon By Stovekraft ABS Plastic Acer Plus Induction Cooktop 1800 Watts With Feather Touch Control - Black","Home&Kitchen","21.59","43.14","50","3.8","9791","It's an okay induction stove on a budget price,Super,Nice product,Pigeon Induction,Easy to clean,Works fine issue with delivery product bit damaged,Average,It is nice product & easy to use best at this price"
"B07WNK1FFN","AGARO Esteem Multi Kettle 1.2 Litre, 600W with 3 Heating Modes & Rapid Boil Technology","Home&Kitchen","15.12","20.39","26","4.2","2891","600 W heating kettle with warmer & temp control, half coil heating element looks odd,Overall a Good Electric Kettle,Overall good.,Good Multicooker within budget,Agaro esteem Multi kettle,Quality,Very nice product. Like it.❤,Nice one for hostellers. A must buy product."
"B009P2LK08","Bajaj Minor 1000 Watts Radiant Room Heater (Steel, ISI Approved)","Home&Kitchen","8.99","13.55","34","4","2446","Poor packaging,Nice products,Good,Spr,Worth to money,Heating is little less,Good for heating a single room.,Acha hai"
"B07DGD4Z4C","Butterfly Jet Elite Mixer Grinder, 750W, 4 Jars (Grey)","Home&Kitchen","41.99","69.54","40","3.9","25340","Very nice product from Amazon,Work in very good,good product,Good,Nice 👍,Good performance with cheap look,User manual book and Warranty card not in Box.,Satisfied 😁"
"B07GMFY9QM","SOFLIN Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming, Cooking, Boiling and Frying (400 Watts, Blue)","Home&Kitchen","4.55","11.99","62","4.3","3096","Egg boiler,Time efficient..easy to use,Good to use,Value for money,Very good product,Achha hai egg boil achhe hote hai,Best in Business,as the price product is good"
"B0BGPN4GGH","Lifelong LLQH925 Dyno Quartz Heater 2 Power settings Tip Over Cut-off Switch 800 Watt Silent operation Power Indicator 2 Rod Room Heater (1 Year Warranty, Grey)","Home&Kitchen","13.19","28.80","54","3.8","4","Compact and effective,Very handy and useful product,Not satisfied"
"B0B2DZ5S6R","Amazon Basics 1500 W Electric Kettle (Stainless Steel Body, 1.5 L)","Home&Kitchen","8.99","15.59","42","4","119","Worth for the price,Good,Just Average,Great!,Good product. Few minutes to boil the water and very useful,Very nice working,Good quality,Used the product.  As of everything was fine. Good"
"B07S851WX5","Prestige Sandwich Maker PGMFD 01, Black","Home&Kitchen","15.59","15.59","0","4.2","40106","Very useful!,Good one for the price,Temperature,temparature controll is needed,Good product but price is too be very high,Quality of material,Best,Good product"
"B01MY839VW","Orient Electric Fabrijoy DIFJ10BP 1000-Watt Dry Iron, Non-Stick (White and Blue)","Home&Kitchen","6.59","13.08","50","4.2","13029","Worthy,Love this product,Good,Good,It can be used for two years,👍,Best in this price, will serve the purpose you bought it for.,Good choice in budget Range"
"B09LV1CMGH","Lifelong LLFH921 Regalia 2000 W Fan Heater, 3 Air Settings, Room Heater with Overheating Protection, 1 Year Warranty ( White, (ISI Certified, Ideal for small to medium room/area)","Home&Kitchen","10.79","24.00","55","3.6","291","For medium sized room,Best product,For bed only,not for full room,Damage,Its okay,Does the job,Not Good , Power cord  very short,Not satisfied"
"B01EY310UM","Philips GC181 Heavy Weight 1000-Watt Dry Iron, Pack of 1","Home&Kitchen","15.85","18.54","14","4.3","15453","Good product worth of money,It’s okay,Not so superb,Philips Always THE BEST,Heavy weight iron,Very good,Super nice,Good One iron. Value for money and best one to used it"
"B09NL7LBWT","Bulfyss USB Rechargeable Lint Remover Fabric Shaver Pet Hair Remover, Effectively and Quickly Remove Fuzz for Clothes, Sweater, Couch, Sofa, Blanket, Curtain, Wool, Cashmere (Grey, 1 Year Warranty)","Home&Kitchen","13.19","23.99","45","4","604","Good product must have for winters cloths.,All over good,Beautiful product and easy to use having items as shown in the details.,Working good but need to do some improvement,Nice product.,Awesome Product,Awesome finishing on clothes,Amazing best product"
"B008YW8M0G","Bajaj DX-7 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, White","Home&Kitchen","9.30","10.50","11","4.2","46647","Nice iron box. Temperature control can be better.,Product quality,Very nice product,Great Product,It is gud for normal use...,Okk,It's good,Nice product"
"B097R3XH9R","Bajaj New Shakti Neo 25L Vertical Storage Water Heater (Geyser 25 Litres) 4 Star BEE Rated Heater For Water Heating with Titanium Armour, Swirl Flow Technology, Glasslined Tank(White), 1 Yr Warranty","Home&Kitchen","75.59","183.24","59","4.1","3233","पैसा वसूल,Nice,Not a good dilvery by bajaj,Almost gud product but takes time for getting hot water,Uuummhh,Good product,Overall average to good product.,Good"
"B08TM71L54","PHILIPS Handheld Garment Steamer STH3000/20 - Compact & Foldable, Convenient Vertical Steaming, 1000 Watt Quick Heat Up, up to 20g/min, Kills 99.9%* Bacteria (Reno Blue), Small","Home&Kitchen","38.28","50.34","24","4","1282","Save ur clothes,Loved it.,Superb,Average product. Handy but has flaws.,Takes time to cool, but overall good product,great product and really handy!,Great product..nd best to carry in traveling,Too costly"
"B0BPBXNQQT","Room Heater Warmer Wall-Outlet 400 Watts Electric Handy Room Heater (Room Heaters Home for Bedroom, Reading Books, Work, bathrooms, Rooms, Offices, Home Offices,2022","Home&Kitchen","9.59","23.87","60","4.3","70","Good for small rooms,Better,Good quality,Nice product,Good product,Potable room heater,Room heater is useful,Good Heater"
"B00W56GLOQ","Wonderchef Nutri-blend Mixer, Grinder & Blender | Powerful 400W 22000 RPM motor | Stainless steel Blades | 2 unbreakable jars | 2 Years warranty | Online recipe book by Chef Sanjeev Kapoor | Black","Home&Kitchen","32.39","60.00","46","4","26164","Good stuff,Perfect for small kitchen,Convenient for small quantity,Nice and compact product,Nice product, good small grinder /blender,Not satisfied.,Good,Small jar defective"
"B0883KDSXC","USHA Armor AR1100WB 1100 W Dry Iron with Black Weilburger Soleplate (Purple)","Home&Kitchen","7.19","11.88","39","3.9","16166","A travel companion,Small and thin wire,Good product product thanks usha.,Nice,Good,Good buy,Ok product.,VfM"
"B078V8R9BS","Butterfly EKN 1.5-Litre Electric Kettle (Silver with Black)","Home&Kitchen","8.99","13.33","33","4.2","35693","good,Nice product,Worth for money,Good product,Very good,Does what is needed to do,Good product,Nice kettle in 699 rs"
"B08GSQXLJ2","Crompton Arno Neo 15-L 5 Star Rated Storage Water Heater (Geyser) with Advanced 3 Level Safety (Grey)","Home&Kitchen","74.39","124.80","40","4.1","14391","Product is good but the installation provider team is pathetic,Mediocre performance with pathetic installation experience,Satisfaction,No invoice inside the cartoon for warranty claim,Ok,Happy  😊 😃,Good product,Good ... But some problems in installing"
"B01M5B0TPW","Borosil Chef Delite BCH20DBB21 300-Watt Chopper (Black)","Home&Kitchen","21.83","29.88","27","4.4","7946","Good product,I haven't received my warranty bill inside,Whisking attachment not received,Awesome,Great Product! Go for it!!!,Nice,Good product .,Must have for every kitchen"
"B082KVTRW8","KENT 16055 Amaze Cool Touch Electric Kettle 1.8 L 1500 W | Plastic Outer & Stainless Steel Inside body | Auto shut off Over heating protection | Multipurpose hot water Kettle | 1 Year Warranty","Home&Kitchen","14.39","22.80","37","4","1765","Easy to operate and rich look,Good,Very good product,Kent electric kettle,Nice,Electric Wire is too short..It should be expanded...,Better products,Worth it"
"B08CFJBZRK","Prestige IRIS Plus 750 watt mixer grinder","Home&Kitchen","38.99","75.54","48","3.8","14062","So far it is good. Purchased only in October 2022.,Good,Best product in best price range.,Average price good 👍,Good looking,Create too much noise, overall good product,Good,Bahut badhiya hai"
"B07H3WDC4X","Simxen Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming, Cooking Also Boiling and Frying 400 W (Blue, Pink)","Home&Kitchen","4.19","11.99","65","4","15646","Perfect egg boiler,Good to use,Worth the price,U buying this items,Price is affordable.,Great product and working fine,Very nice product..only wire is small in size otherwise its good,easy to use but very very short wire"
"B09ZTZ9N3Q","Amazon Basics 2000/1000 Watt Room Heater with Adjustable Thermostat (ISI certified, White color, Ideal for small to medium room/area)","Home&Kitchen","12.59","20.39","38","3.1","111","It's good 👍,Good...,Good Product,Satisfied,Good for small room,Unsure,Not bad,Don't bye it...."
"B083P71WKK","HealthSense Weight Machine for Kitchen, Kitchen Food Weighing Scale for Health, Fitness, Home Baking & Cooking with Hanging Design, Touch Button, Tare Function & 1 Year Warranty – Chef-Mate KS 40","Home&Kitchen","9.59","18.00","47","4.3","9695","Nice,Good Quality,Good product,Product is good but some issues with it,Good,Good product.,Good and easy to use,Good one"
"B097R4D42G","Bajaj New Shakti Neo 10L Vertical Storage Water Heater (Geyser 10 Litres) 4 Star BEE Rated Heater For Water Heating with Titanium Armour, Swirl Flow Technology, Glasslined Tank(White), 1 Yr Warranty","Home&Kitchen","59.99","115.80","48","4.2","1772","very good geyser and value for money,Only geyser comes with the box,Good may be very good,Good product,Accessories missing,Value for the money product,Excellent product,Worth For money"
"B07MKMFKPG","Bosch Pro 1000W Mixer Grinder MGM8842MIN - Black","Home&Kitchen","83.99","127.08","34","4.4","11499","Heavy duty mixer grinder, delivers what it promises,Works fast,It's not working good I had bought in 2020 and the motor is making,Good machine but cap locks can be much better,Good 👍,Great Mixer Grinder but not good for juices,Powerfull mixer grinder,Powerful but Pricey"
"B0949FPSFY","Bulfyss Stainless Steel Digital Kitchen Weighing Scale & Food Weight Machine for Diet, Nutrition, Health, Fitness, Baking & Cooking (5Kgs, Stainless Steel, 2 Years Warranty)","Home&Kitchen","9.59","23.99","60","4.1","2162","Helthgenie product - Just received, as of now looks good.,Product seems good. The batteries packed separately inside leaked.,Wonderful, but ...,Good but it's plastic,Good for now.,Awesome product,Value for money,ONE IN A MILLION"
"B08F47T4X5","VR 18 Pcs - 3 Different Size Plastic Food Snack Bag Pouch Clip Sealer Large, Medium, Small Plastic Snack Seal Sealing Bag Clips Vacuum Sealer (Set of 18, Multi-Color) (Multicolor)","Home&Kitchen","1.07","1.07","0","4.2","19621","Very nice,Works as it should,Not the best but value for money,Value for money,Useful product,Good Kitchen Product,Good,Good"
"B01M0505SJ","Orient Electric Apex-FX 1200mm Ultra High Speed 400 RPM Ceiling Fan (Brown)","Home&Kitchen","16.80","29.82","44","4.1","19998","Comparisingly slim fan but speed and air delivery is good 👍,This is quality product at given price and reliable.,My favourite fan,Correction needed to the product description,Good product,Nice👍👏😊,It is too good in this range,Have clicking sound under slow speed and installation nut & bolts are not in appropriate size"
"B08D6RCM3Q","PrettyKrafts Folding Laundry Basket for Clothes with Lid & Handle, Toys Organiser, 75 Litre, (Pack of 1), Mushroom Print","Home&Kitchen","4.26","10.79","61","4.1","1051","Overall good purchase,Good,Good Purchase,Ok hi upar ka dhakkan bahut acchi quality ka nahi hi,Nice,A must have product for your home...gud capacity nice look,Decent buy,Good product"
